"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-06-18","6.93","1.18",,"90","72","    1",,"    1",,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-06-19","8.05","4.43",,"82","73","    1",,"    1",,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-06-20","8.05","0.14",,"84","72","    1",,,,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-06-21","8.72","0.00",,"92","73","    1",,,,,,,,,,,,,,,,,"    1"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-06-22","6.26","0.51",,"90","71","    1",,"    1",,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-06-23","3.80","0.00",,"94","72","    1",,,,,,,,,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-06-24","4.25","0.00",,"92","75","    1",,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-06-25","5.14","0.00",,"95","75","    1",,"    1",,,,,"    1",,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-06-26","7.61","0.00",,"95","74",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-06-27","5.59","0.00",,"91","69",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-06-28","4.03","0.00",,"91","68",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-06-29","4.47","0.00",,"91","69",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-06-30","3.58","0.08",,"91","69","    1",,"    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-01","3.80","0.04",,"88","74","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-02","7.38","0.00",,"86","74","    1",,"    1",,,,,,,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-03","6.71","0.68",,"82","75","    1",,"    1",,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-04","5.82","0.16",,"85","74","    1",,"    1",,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-05","5.82","0.88",,"86","75","    1",,"    1",,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-06","8.05","0.53",,"90","74","    1","    1","    1",,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-07","7.83","0.00",,"90","76",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-08","5.14","0.00",,"91","76","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-09","4.92","0.00",,"90","75",,,"    1",,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-10","6.93","0.00",,"93","76",,,,,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-11","7.83","0.00",,"94","76",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-12","6.26","0.00",,"94","74","    1",,,,,,,"    1",,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-13","5.82","0.00",,"95","75",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-14","4.92","0.00",,"91","76",,,,,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-15","3.80","0.00",,"94","76",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-16","3.80","0.00",,"96","77",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-17","5.14","0.00",,"97","80",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-18","5.82","0.00",,"92","77",,,,,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-19","4.25","0.00",,"96","74","    1",,,,,,,,,,,,,,,,,"    1"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-20","5.82","0.00",,"96","73",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-21","4.92","0.23",,"97","75",,,"    1",,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-22","3.58","0.10",,"97","75","    1",,"    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-23","5.14","0.00",,"93","74","    1",,"    1",,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-24","5.82","1.67",,"88","73","    1","    1","    1",,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-25","7.38","1.41",,"87","73","    1",,"    1",,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-26","8.50","2.08",,"79","75","    1",,"    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-27","8.28","0.01",,"89","77","    1",,,,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-28","7.61","0.00",,"94","77","    1",,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-29","5.82","0.02",,"93","77","    1",,"    1",,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-30","5.82","0.00",,"93","76",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-07-31","6.71","0.04",,"92","76",,,,,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-01","6.93","0.00",,"92","77",,,"    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-02","8.50","0.00",,"93","75","    1",,,,,,,"    1",,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-03","6.04","0.04",,"93","73","    1",,"    1",,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-04","4.92","0.00",,"95","74","    1",,,,,,,,,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-05","4.25","0.00",,"95","75","    1",,,,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-06","5.59","0.46",,"94","74",,,,,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-07","4.70","0.41",,"90","77","    1",,"    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-08","5.59","0.35",,"92","76","    1",,"    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-09","4.25","0.00",,"93","76","    1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-10","4.92","0.11",,"95","75",,,"    1",,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-11","6.26","0.00",,"94","76",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-12","5.59","0.00",,"92","76",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-13","6.71","0.00",,"95","74",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-14","5.82","0.00",,"96","75",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-15","5.37","0.00",,"98","76","    1",,,,,,,,,,,,,,,,,"    1"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-16","4.70","0.00",,"97","79",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-17","2.91","0.00",,"98","78",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-18","5.14","0.00",,"96","79","    1",,,,,,,"    1",,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-19","5.82","0.16",,"93","78","    1",,"    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-20","3.58","0.00",,"95","76","    1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-21","5.82","0.00",,"96","77","    1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-22","4.25","1.01",,"95","74","    1",,"    1",,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-23","4.03","0.08",,"92","74","    1",,"    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-24","4.03","0.00",,"95","74","    1",,,,,,,,,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-25","5.59","0.00",,"94","77",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-26","5.59","0.30",,"89","78",,,"    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-27","4.03","0.48",,"93","79",,,"    1",,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-28","5.82","0.00",,"95","77","    1",,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-29","6.04","0.00",,"96","78",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-30","6.26","0.00",,"93","72",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-08-31","4.25","0.00",,"94","68",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-01","3.80","0.00",,"96","73",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-02","4.25","0.00",,"95","73","    1",,,,,,,"    1",,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-03","5.37","0.00",,"94","73",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-04","6.49","0.00",,"93","72",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-05","5.82","0.08",,"79","69","    1",,,,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-06","4.70","0.00",,"92","69","    1",,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-07","5.14","0.00",,"93","68","    1",,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-08","4.92","0.01",,"91","70","    1",,,,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-09","7.38","1.12",,"80","70","    1",,,,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-10","4.25","0.01",,"91","72","    1",,,,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-11","2.91","0.10",,"91","74","    1","    1","    1",,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-12","3.58","0.00",,"91","75",,,,,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-13","4.70","0.00",,"93","70",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-14","6.26","0.00",,"92","66",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-15","6.71","0.00",,"92","73","    1",,,,,,,"    1",,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-16","7.61","0.00",,"95","76","    1",,,,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-17","7.61","0.09",,"91","79",,,"    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-18","6.93","0.40",,"85","70","    1",,,,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-19","6.93","0.00",,"89","65",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-20","5.82","0.00",,"88","60",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-21","7.83","0.00",,"93","62",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-22","14.32","0.00",,"94","81",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-23","10.51","1.08",,"94","72","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-24","8.50","0.33",,"82","68","    1",,,,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-25","7.61","0.00",,"83","61",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-26","2.01","0.00",,"86","57",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-27","4.70","0.00",,"88","60","    1",,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-28","4.47","0.00",,"86","64",,,"    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-29","6.93","0.00",,"85","60",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-09-30","4.70","0.00",,"93","69","    1",,,,,,,,,,,,,,"    1",,,"    1"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-01","5.37","0.00",,"91","69","    1",,,,,,,,,,,,,,,,,"    1"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-02","4.25","0.00",,"89","68","    1",,"    1",,,,,"    1",,,,"    1",,,,,,"    1"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-03","6.71","0.00",,"90","68","    1",,,,,,,"    1",,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-04","4.25","0.00",,"90","69","    1","    1",,,,,,"    1",,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-05","2.91","0.00",,"94","69","    1",,,,,,,"    1",,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-06","6.93","0.00",,"93","69","    1",,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-07","5.82","0.00",,"83","59",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-08","3.80","0.00",,"87","57",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-09","7.38","0.00",,"87","66",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-10","8.05","0.70",,"82","70","    1",,"    1",,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-11","4.70","0.00",,"85","66","    1","    1",,,,,,,,,,"    1",,,,,,"    1"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-12","7.83","1.15",,"85","62","    1",,"    1",,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-13","9.62","0.00",,"75","59",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-14","9.17","0.00",,"80","60",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-15","11.86","2.40",,"77","68","    1",,,,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-16","8.72","5.17",,"84","69","    1","    1","    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-17","3.80","0.00",,"91","66","    1","    1",,,,,,"    1",,,,"    1",,,,,,"    1"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-18","6.04","3.59",,"89","72","    1","    1","    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-19","11.18","0.75",,"73","56","    1",,,,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-20","5.59","0.00",,"75","50",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-21","6.04","0.01",,"81","60","    1",,,,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-22","11.18","0.00",,"71","52",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-23","4.92","0.00",,"71","47",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-24","6.93","0.00",,"78","50",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-25","9.84","0.04",,"79","64","    1",,,,,,,,,,,,"    1",,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-26","7.83","0.58",,"85","73","    1",,"    1",,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-27","13.87","0.14",,"77","60","    1",,"    1",,,,,,,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-28","4.70","0.00",,"76","51",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-29","5.37","0.00",,"79","48",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-30","7.16","0.00",,"83","61",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-10-31","4.70","0.00",,"86","64",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-01","9.40","0.06",,"74","57","    1",,,,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-02","12.75","0.00",,"67","47",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-03","6.71","0.00",,"66","41",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-04","8.28","0.00",,"76","45",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-05","8.50","0.07",,"74","60","    1",,,,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-06","6.49","0.08",,"75","63","    1",,"    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-07","4.25","0.00",,"75","56","    1",,,,,,,,,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-08","5.59","0.00",,"83","52","    1",,,,,,,"    1",,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-09","9.40","0.00",,"87","60","    1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-10","9.62","0.17",,"88","64","    1",,"    1",,,,,"    1",,,,,,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-11","11.18","0.00",,"68","47",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-12","7.61","0.00",,"67","43",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-13","5.82","0.00",,"75","54","    1",,,,,,,"    1",,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-14","8.28","0.00",,"84","67","    1",,,,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-15","19.91","0.00",,"77","51",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-16","8.05","0.00",,"64","39",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-17","4.47","0.00",,"70","36",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-18","2.24","0.00",,"75","46","    1","    1",,,,,,"    1",,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-19","5.14","0.00",,"69","46","    1",,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-20","4.92","0.00",,"64","37",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-21","3.80","0.00",,"66","32","    1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-22","3.58","0.00",,"75","39","    1",,,,,,,,,,,,,,,,,"    1"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-23","4.70","0.00",,"77","47","    1",,,,,,,,,,,"    1",,,,,,"    1"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-24","4.47","0.00",,"76","49","    1",,,,,,,,,,,"    1",,,,,,"    1"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-25","5.59","0.00",,"75","50","    1","    1",,,,,,"    1",,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-26","8.28","0.00",,"79","55","    1","    1",,,,,,,,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-27","9.40","0.48",,"72","65","    1",,,,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-28","8.28","0.02",,"82","68","    1",,,,,,,"    1",,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-29","12.75","0.00",,"83","70","    1",,,,,,,,,,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-11-30","15.88","0.04",,"74","35","    1",,,,,,,,,,,"    1",,,"    1",,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-12-01","4.70","0.00",,"57","31",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-12-02","5.82","0.00",,"57","36",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-12-03","11.86","0.00",,"55","38",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-12-04","6.26","0.00",,"56","32",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-12-05","4.92","0.00",,"58","30",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-12-06","6.49","0.00",,"64","42","    1",,,,,,,"    1",,,,,,,,,,"    1"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-12-07","10.74","0.00",,"60","46","    1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2006-12-08","9.17","0.00",,"49","33",,,,,,,,,,,,,,,,,,
